iso3,year,rent_pct_gdp
SWZ,1999,3.24174582656197
SYC,1999,0.0744368313246236
SYR,1999,4.48504926571727
TCD,1999,9.50402148727577
TEA,1999,2.80305740819372
TEC,1999,3.6391804783664
TGO,1999,6.80166561450354
THA,1999,1.10201089053417
TJK,1999,0.617502657171856
TKM,1999,18.7194907376426
TLA,1999,2.6782667096765
TMN,1999,13.5370140584628
TON,1999,0.0294183638681561
TSA,1999,1.66408474700436
TSS,1999,6.75403582974652
TTO,1999,10.4893735592622
TUN,1999,2.33524520432869
TUR,1999,0.183061333622872
TUV,1999,0.0
TZA,1999,3.76820743854737
UGA,1999,12.463772500312
UKR,1999,1.8914890284607
UMC,1999,3.46920873214404
URY,1999,0.301658893171144
USA,1999,0.642858628809835
UZB,1999,2.75191080361565
VCT,1999,0.0220430636250947
VEN,1999,13.269532614572
VNM,1999,5.6404762468781
VUT,1999,0.830092672505644
WLD,1999,1.28579714441465
WSM,1999,1.08116476851778
YEM,1999,29.6143671083983
ZAF,1999,2.48859050822074
ZMB,1999,5.20000710887479
ZWE,1999,3.70089065515096
ABW,2000,0.0016627714206469
AFE,2000,6.79351972868572
AFW,2000,19.1650155863509
AGO,2000,59.1425103628059
ALB,2000,1.20580664142954
AND,2000,0.0
ARB,2000,27.7270330609517
ARE,2000,22.3844177151254
ARG,2000,2.36414526373118
ARM,2000,0.293454324735587
ATG,2000,0.0
AUS,2000,2.73432633187857
AUT,2000,0.154666489550113
AZE,2000,35.0771900902615
BDI,2000,15.0609351884312
BEL,2000,0.0246158713800549
BEN,2000,3.26095148548745
BFA,2000,5.33460866542021
BGD,2000,0.923670143871526
BGR,2000,0.682250473694737
BHR,2000,22.6166110930815
BHS,2000,0.0065462344231874
BIH,2000,1.2556172695724
BLR,2000,2.54557671523974
BLZ,2000,0.205648153993696
BMU,2000,0.0
BOL,2000,4.61282788346862
BRA,2000,2.15912007223176
BRB,2000,0.380670352993213
BRN,2000,34.9806797269488
BTN,2000,3.99249791992571
BWA,2000,2.37714702277095
CAF,2000,11.1834541155259
CAN,2000,4.60751758237025
CEB,2000,0.939487694795584
CHE,2000,0.0339378282692173
CHI,2000,0.0
CHL,2000,4.87094937341686
CHN,2000,2.6977401923859
CIV,2000,2.86211491053466
CMR,2000,8.33574817486337
COD,2000,7.51126046065517
COG,2000,59.6838725227388
COL,2000,5.79241275178545
COM,2000,1.39951988105558
CPV,2000,17.4649201812329
CRI,2000,1.01441557771135
CSS,2000,1.38643957693836
CUB,2000,1.9061358593501
CYP,2000,0.0191984782389763
CZE,2000,0.557045437582327
DEU,2000,0.0941468902454084
DJI,2000,0.382079268168498
DMA,2000,0.0249171756986981
DNK,2000,1.51892677429467
DOM,2000,0.341026792433444
DZA,2000,26.6868973861091
EAP,2000,4.09267469371893
EAR,2000,8.07673242335
EAS,2000,1.08505106455254
ECA,2000,3.30672405927627
ECS,2000,1.20995464227974
ECU,2000,16.7324376195742
EGY,2000,7.41974591133175
EMU,2000,0.121724061755188
ERI,2000,4.92225490549683
ESP,2000,0.0499266682860174
EST,2000,3.70912820498125
ETH,2000,18.4852654796037
EUU,2000,0.197252492284117
FCS,2000,20.9431780348853
FIN,2000,0.427730998837703
FJI,2000,1.07777201084513
FRA,2000,0.0697444063968902
FRO,2000,0.0
FSM,2000,0.0074641058190842
GAB,2000,47.7698658424489
GBR,2000,1.05085122197897
GEO,2000,0.785932129075988
GHA,2000,13.7597235776938
GIN,2000,12.3846874448677
GMB,2000,2.25584549955561
GNB,2000,11.8568115340533
GNQ,2000,88.5923456549581
GRC,2000,0.0725973270627876
GRD,2000,0.0
GRL,2000,0.0
GTM,2000,1.65531507910442
GUY,2000,15.5078378964417
HIC,2000,1.52736829807163
HKG,2000,0.000500998268973
HND,2000,1.37113446146867
HPC,2000,7.85684736065428
HRV,2000,1.081606511253
HTI,2000,0.349449568493596
HUN,2000,0.71337030705953
IBD,2000,5.93569358034552
IBT,2000,6.14594460949454
IDA,2000,8.59948887694899
IDB,2000,11.2348618332906
IDN,2000,11.1257366947505
IDX,2000,6.39537690145322
IMN,2000,0.0
IND,2000,2.46830054070033
IRL,2000,0.0763340706312449
IRN,2000,33.082196505073
IRQ,2000,48.8587830406916
ISL,2000,0.0
ISR,2000,0.0020191170037844
ITA,2000,0.0913316162596186
JAM,2000,1.49212985894039
JOR,2000,0.154211840900311
JPN,2000,0.0139786461492189
KAZ,2000,27.3190672987164
KEN,2000,3.31396754858766
KGZ,2000,4.14777033640901
KHM,2000,2.46904397167855
KIR,2000,0.0295842847533442
KNA,2000,0.0
KOR,2000,0.03672509222672
KWT,2000,51.3644113589282
LAC,2000,2.99060138221981
LAO,2000,4.02461466594692
LBN,2000,0.0016071239730831
LBR,2000,17.8409546807596
LBY,2000,34.2584472905959
LCA,2000,0.0103818193524413
LCN,2000,3.8463951608905
LDC,2000,9.63633152792237
LIC,2000,11.8271434603145
LIE,2000,0.0093639016686967
LKA,2000,0.190956032913517
LMC,2000,5.02574641424376
LMY,2000,5.38170882840289
LSO,2000,3.45870923985656
LTE,2000,6.06360734533657
LTU,2000,1.00761756848222
LUX,2000,0.0190086228380903
LVA,2000,2.59232171929407
MAC,2000,0.0010998941278363
MAR,2000,0.305325348108431
MCO,2000,0.0
MDA,2000,0.314995330975289
MDG,2000,3.28334073398533
MDV,2000,0.007423436692389
MEA,2000,24.6713920204637
MEX,2000,3.5781826113811
MHL,2000,0.0
MIC,2000,5.25819896337354
MKD,2000,0.416376119896184
MLI,2000,5.46367811888986
MLT,2000,0.0
MMR,2000,10.8456569216916
MNA,2000,21.3578055364322
MNE,2000,0.0
MNG,2000,5.22235025250685
MOZ,2000,6.21223527949675
MRT,2000,3.27487284480144
MUS,2000,0.0117784211704657
MWI,2000,10.1509116653401
MYS,2000,12.5675399788113
NAC,2000,1.34953659377119
NAM,2000,0.592005978212752
NCL,2000,12.0962606484114
NER,2000,7.26831682770737
NGA,2000,24.9357339994509
NIC,2000,1.3540087539637
NLD,2000,0.389447934898109
NOR,2000,12.2926602470975
NPL,2000,1.16705846127349
NZL,2000,2.35572401786313
OED,2000,0.904432887111478
OMN,2000,46.4323533403582
OSS,2000,8.7501806391763
PAK,2000,1.83884365392209
PAN,2000,0.137185387867812
PER,2000,3.00673261080851
PHL,2000,0.464605311146084
PLW,2000,0.0
PNG,2000,25.7002086888519
POL,2000,0.607750041899211
PRE,2000,21.7004595252644
PRI,2000,0.0
PRT,2000,0.149104429691798
PRY,2000,1.46125820906746
PSE,2000,0.0
PSS,2000,1.27666384410643
PST,2000,0.810838616423989
PYF,2000,0.0009234055684111
QAT,2000,46.571294588063
ROU,2000,3.46123165499051
RUS,2000,21.5026961545567
RWA,2000,5.03496552984893
SAS,2000,2.17298209982037
SAU,2000,42.6687976015313
SDN,2000,10.7834600175368
SEN,2000,2.30805328155825
SGP,2000,0.0003260343722389
SLB,2000,5.2621771900403
SLE,2000,14.2566872840621
SLV,2000,0.497077305664038
SMR,2000,0.0
SRB,2000,2.33274311334293
SSA,2000,10.929388296434
SSF,2000,10.912438036665
SST,2000,6.72463112594261
SUR,2000,12.3387388089747
SVK,2000,0.404812702829579
SVN,2000,0.165849101778217
SWE,2000,0.313367613234087
SWZ,2000,2.96474122584246
SYC,2000,0.106839697103305
SYR,2000,6.45786585558319
TCD,2000,10.5734977135563
TEA,2000,4.09260575049272
TEC,2000,7.98475847110752
TGO,2000,7.14401583181283
THA,2000,2.03569797727683
TJK,2000,1.03361279036881
TKM,2000,59.3410849589971
TLA,2000,3.99760570840472
TLS,2000,0.403626442484974
TMN,2000,21.5393747250435
TON,2000,0.0280007129178722
TSA,2000,2.17298209982037
TSS,2000,10.912438036665
TTO,2000,14.0818626378959
TUN,2000,3.70327177976697
TUR,2000,0.241654018503172
TUV,2000,0.0
TZA,2000,3.75533581161388
UGA,2000,12.0494143938765
UKR,2000,3.37065587715521
UMC,2000,5.32068576547389
URY,2000,0.193328084228466
USA,2000,1.11328917528516
UZB,2000,13.0415850904654
VCT,2000,0.0197308869123896
VEN,2000,20.5761295010598
VNM,2000,9.69222818683314
VUT,2000,0.802617573481721
WLD,2000,2.24566475616485
WSM,2000,0.47111704310974
YEM,2000,42.3035320788019
ZAF,2000,3.71688450048923
ZMB,2000,9.12122495945449
ZWE,2000,3.90170876645193
ABW,2001,0.0014191795529938
AFE,2001,7.1345586986325
AFW,2001,13.8576748723506
AGO,2001,44.219476594374
ALB,2001,0.774294478401242
AND,2001,0.0
ARB,2001,22.9308276420123
ARE,2001,17.5963966616315
ARG,2001,1.91854085449722
ARM,2001,0.299938081907512
ATG,2001,0.0
AUS,2001,3.26407566374002
AUT,2001,0.159532033834928
AZE,2001,27.9091787893391
BDI,2001,18.812078088637
BEL,2001,0.0209970416496101
BEN,2001,3.08482932392509
BFA,2001,4.7678329673339
BGD,2001,0.95102951129156
BGR,2001,0.714335209608195
BHR,2001,19.6064806102315
BHS,2001,0.0067255268148468
BIH,2001,1.32134721307544
BLR,2001,2.14528094220705
BLZ,2001,0.204856054940229
BMU,2001,0.0
BOL,2001,4.33368686543391
BRA,2001,2.23774123802714
BRB,2001,0.246298575712051
BRN,2001,28.0689587422791
BTN,2001,3.85986523622213
BWA,2001,1.16385362507893
CAF,2001,10.8709245460195
CAN,2001,3.49736523473696
CEB,2001,1.01983444119406
CHE,2001,0.020027551740193
CHI,2001,0.0
CHL,2001,3.94016087143578
CHN,2001,2.59237672666031
CIV,2001,2.32208785748223
CMR,2001,5.68439536844397
COD,2001,18.4200094895652
COG,2001,48.0984534986102
COL,2001,3.898278216233
COM,2001,1.27343022376926
CPV,2001,24.2633064289875
CRI,2001,1.05121844888149
CSS,2001,1.13180772461354
CUB,2001,1.17627917876909
CYP,2001,0.0098782770233422
CZE,2001,0.778678694450316
DEU,2001,0.131528983850298
DJI,2001,0.415974590900068
DMA,2001,0.0242728754618539
DNK,2001,1.23299491333174
DOM,2001,0.0227890061773118
DZA,2001,23.6309412932778
EAP,2001,3.6126608245233
EAR,2001,6.81841770362273
EAS,2001,1.10672088232987
ECA,2001,4.36745898605591
ECS,2001,1.22201355091149
ECU,2001,9.40733648144871
EGY,2001,6.46938580220137
EMU,2001,0.157166656231467
ERI,2001,4.51420535244362
ESP,2001,0.0564405854963142
EST,2001,3.07450444050124
ETH,2001,18.1488127694134
EUU,2001,0.231694087666525
FCS,2001,16.9801228235545
FIN,2001,0.37056723983058
FJI,2001,1.07343983857448
FRA,2001,0.0631486455288891
FRO,2001,0.0
FSM,2001,0.0085710900857051
GAB,2001,32.5167942663475
GBR,2001,0.937004459646389
GEO,2001,0.5482714496053
GHA,2001,12.746063574387
GIN,2001,12.0823443635609
GMB,2001,2.48956240559623
GNB,2001,11.0270151878701
GRC,2001,0.100438252898655
GRD,2001,0.0
GRL,2001,0.0
GTM,2001,1.51688956267975
GUY,2001,12.9135305064194
HIC,2001,1.33694765092924
HKG,2001,0.0005834486012059
HND,2001,1.43828418297597
HPC,2001,7.30035067473753
HRV,2001,1.00782506278861
HTI,2001,0.383295015006936
HUN,2001,0.684989297945054
IBD,2001,5.25724240413515
IBT,2001,5.43667098705257
IDA,2001,7.57565588535137
IDB,2001,9.39758760448109
IDN,2001,9.29197183116353
IDX,2001,6.03538456156361
IMN,2001,0.0
IND,2001,2.43620876424905
IRL,2001,0.0566582045310828
IRN,2001,24.0565282820387
IRQ,2001,49.5653017649245
ISL,2001,0.0
ISR,2001,0.0011401524186069
ITA,2001,0.102721225949045
JAM,2001,1.52237979807368
JOR,2001,0.158418274554894
JPN,2001,0.0129922667065723
KAZ,2001,20.9616871018262
KEN,2001,3.14162066789234
KGZ,2001,3.53276931251188
KHM,2001,2.53091563396547
KIR,2001,0.0375979466931401
KNA,2001,0.0
KOR,2001,0.040290625222942
KWT,2001,44.0885830746429
LAC,2001,2.41790124661269
LAO,2001,4.55666788739825
LBN,2001,0.0015354262216763
LBR,2001,17.2522953084162
LBY,2001,30.3865708781182
LCA,2001,0.0108995599318409
LCN,2001,3.07649818308345
LDC,2001,8.76122780989388
LIC,2001,11.1671037749318
LIE,2001,0.0084335659994596
LKA,2001,0.196220474071304
LMC,2001,4.36425036844101
LMY,2001,4.6802597911797
LSO,2001,3.61294719864822
LTE,2001,5.46597919245217
LTU,2001,0.950531620904502
LUX,2001,0.0187875662300189
LVA,2001,2.08081083066916
MAC,2001,0.0012515633431334
MAR,2001,0.208998473305515
MCO,2001,0.0
MDA,2001,0.215340731521014
MDG,2001,2.78738585949357
MDV,2001,0.0054179920724473
MEA,2001,20.1540297687971
MEX,2001,2.60164301698472
MHL,2001,0.0
MIC,2001,4.56128406302469
MKD,2001,0.240279102689032
MLI,2001,5.3525949253061
MLT,2001,0.0
MMR,2001,15.8304411877684
MNA,2001,17.5584650183437
MNE,2001,0.0
MNG,2001,5.74160516265939
MOZ,2001,6.28945069549311
MRT,2001,6.76491230332295
MUS,2001,0.0117589422349643
MWI,2001,9.93791742339101
MYS,2001,10.666951361765
NAC,2001,1.08384782476799
NAM,2001,0.634861422008575
NCL,2001,3.76365320238985
NER,2001,6.55942488973714
NGA,2001,18.1012267482663
NIC,2001,1.14847900083655
NLD,2001,0.778557219518414
NOR,2001,9.86854080068064
NPL,2001,1.06064751974629
NZL,2001,2.09524265570961
OED,2001,0.777590925397357
OMN,2001,39.6608260982704
OSS,2001,7.19471612241139
PAK,2001,1.8560030372484
PAN,2001,0.124076228094074
PER,2001,1.87027989928496
PHL,2001,0.364822695488848
PLW,2001,0.0
PNG,2001,17.505282726103
POL,2001,0.785713115899639
PRE,2001,17.6511491594099
PRI,2001,0.0
PRT,2001,0.114793187807955
PRY,2001,1.60887106842193
PSE,2001,0.0
PSS,2001,1.31460747846526
PST,2001,0.710567592142106
PYF,2001,0.00109973288513
QAT,2001,42.0793085562037
ROU,2001,3.50818907610252
RUS,2001,19.5086027305984
RWA,2001,5.37510520142139
SAS,2001,2.16108052591419
SAU,2001,34.5968576950563
SDN,2001,6.91016926563004
SEN,2001,2.05976120051983
SGP,2001,0.0004023791592304
SLB,2001,5.62366918680554
SLE,2001,8.05230833851418
SLV,2001,0.485786941180763
SMR,2001,0.0
SRB,2001,1.50240352241228
SSA,2001,9.59116870135827
SSF,2001,9.57547994798478
SST,2001,5.52871613714958
STP,2001,2.97851781674319
SUR,2001,11.6233257963328
SVK,2001,0.359441674513417
SVN,2001,0.199306385689207
SWE,2001,0.322643494072171
SWZ,2001,3.46238536598299
SYC,2001,0.100866292801415
SYR,2001,5.22698243829877
TCA,2001,0.0019501757884643
TCD,2001,8.36504776729485
TEA,2001,3.61259881516562
TEC,2001,8.5389525719113
TGO,2001,6.64861942296073
THA,2001,1.94127427905778
TJK,2001,0.805848988816504
TKM,2001,75.3659098606219
TLA,2001,3.21788916973983
TLS,2001,0.349604288511654
TMN,2001,17.6904482486317
TON,2001,0.0334836324185704
TSA,2001,2.16108052591419
TSS,2001,9.57547994798478
TTO,2001,10.1729837328617
TUN,2001,2.92496870132318
TUR,2001,0.290748556810644
TUV,2001,0.0
TZA,2001,4.04412476360876
UGA,2001,12.4643931713023
UKR,2001,4.2625129241196
UMC,2001,4.61485322419614
URY,2001,0.216877824747985
USA,2001,0.915678454324647
UZB,2001,23.6268314045495
VCT,2001,0.0180467018441428
VEN,2001,15.3442903568827
VNM,2001,7.98035643169834
VUT,2001,0.75567411241593
WLD,2001,1.95780986090607
WSM,2001,0.551007408390949
YEM,2001,34.1078678784664
ZAF,2001,4.94658656928292
ZMB,2001,6.91796764834799
ZWE,2001,4.02799179313518
ABW,2002,0.0013710080694024
AFE,2002,7.69903007030813
AFG,2002,1.27614880703829
AFW,2002,11.80317359647
AGO,2002,32.8837159773494
ALB,2002,0.765808881841202
AND,2002,0.0
ARB,2002,22.0957561726349
ARE,2002,16.2376283737788
ARG,2002,5.63090239331634
ARM,2002,0.591149484619269
ASM,2002,0.0
ATG,2002,0.0
AUS,2002,2.91246931710995
AUT,2002,0.158690317496488
AZE,2002,25.8803395854058
BDI,2002,24.3014254644156
BEL,2002,0.0236396361540334
BEN,2002,3.30280929086919
BFA,2002,5.7281615453601
BGD,2002,1.15631580460455
BGR,2002,0.459805802148112
BHR,2002,18.3096740288898
BHS,2002,0.0080276191015993
BIH,2002,0.876972619924244
BLR,2002,1.81125653175824
BLZ,2002,0.214525511494211
BMU,2002,0.0
BOL,2002,4.94485124710044
BRA,2002,2.8154673100718
BRB,2002,0.243476236193269
BRN,2002,25.6090865095569
BTN,2002,3.57415905695312
BWA,2002,0.914120248089873
CAF,2002,11.3592017688794
CAN,2002,2.86861445184707
CEB,2002,0.744587430710263
CHE,2002,0.0174874465729194
CHI,2002,0.0
CHL,2002,3.69658229472728
CHN,2002,1.95629636692387
CIV,2002,2.45890647990383
CMR,2002,5.27982808459118
COD,2002,18.8676859222972
COG,2002,46.645011436159
COL,2002,3.95007189063968
COM,2002,1.37514673190594
CPV,2002,19.1975373411355
CRI,2002,0.981118861036768
CSS,2002,1.01678861032896
CUB,2002,1.36767488938968
CYP,2002,0.0109470392404487
CZE,2002,0.47003867905998
DEU,2002,0.104825753269086
DJI,2002,0.454277724249501
DMA,2002,0.0221389612774031
DNK,2002,1.17562784999384
DOM,2002,0.0276477786257098
DZA,2002,23.4709385218627
EAP,2002,2.96011518097422
EAR,2002,6.94828922312274
EAS,2002,0.99571014593232
ECA,2002,3.65267926996998
ECS,2002,1.07763755292519
ECU,2002,8.38814722027282
EGY,2002,7.30037527584326
EMU,2002,0.127425657448621
ERI,2002,3.09853412022536
ESP,2002,0.0459379332028074
EST,2002,2.45691096430562
ETH,2002,23.1893231496073
EUU,2002,0.189360528462849
FCS,2002,16.7516539606113
FIN,2002,0.420392710098672
FJI,2002,0.989507047320979
FRA,2002,0.0568378905466392
FRO,2002,0.0
FSM,2002,0.0097331006529573
GAB,2002,31.7271986277113
GBR,2002,0.81283767292158
GEO,2002,0.565805015307112
GHA,2002,13.4249078896054
GIN,2002,12.1114517779361
GMB,2002,3.54757628277213
GNB,2002,12.5778661904573
GRC,2002,0.0501776299825581
GRD,2002,0.0
GRL,2002,0.0
GTM,2002,1.49552331731967
GUM,2002,0.0
GUY,2002,12.7851274638831
HIC,2002,1.16132709171247
HKG,2002,0.0006576918954806
HND,2002,1.37053917605775
HPC,2002,7.79830891653877
HRV,2002,0.768646694448941
HTI,2002,0.396885022338016
HUN,2002,0.45421890497725
IBD,2002,5.06025335721224
IBT,2002,5.24962726952262
IDA,2002,7.35831161108907
IDB,2002,8.35844455075433
IDN,2002,7.28595475221916
IDX,2002,6.48466971295452
IMN,2002,0.0
IND,2002,2.34136271190342
IRL,2002,0.0475809059335846
IRN,2002,22.901560055169
IRQ,2002,46.9721057272114
ISL,2002,0.0
ISR,2002,0.0012132308057272
ITA,2002,0.0896298707679109
JAM,2002,1.22819587304474
JOR,2002,0.123626823797328
JPN,2002,0.0132276622127481
KAZ,2002,23.0852806844263
KEN,2002,3.73954391156623
KGZ,2002,3.3096165778063
KHM,2002,2.59547615171282
KIR,2002,0.0377433021241735
KNA,2002,0.0
KOR,2002,0.0319098595850261
KWT,2002,38.1288168486834
LAC,2002,2.92004612649116
LAO,2002,4.81089612054397
LBN,2002,0.0013729219593797
LBR,2002,23.8997704226428
LBY,2002,49.6150940004484
LCA,2002,0.0097636863054187
LCN,2002,3.57737940232286
LDC,2002,9.35495394371728
LIC,2002,11.3249222083033
LIE,2002,0.009402943199006
LKA,2002,0.203787939938968
LMC,2002,4.28194745256744
LMY,2002,4.54559586660283
LSO,2002,4.64972989607064
LTE,2002,4.97250910519194
LTU,2002,0.809312518866469
LUX,2002,0.0172526782204699
LVA,2002,1.73987716796356
MAC,2002,0.0012929490667541
MAR,2002,0.194633365567
MCO,2002,0.0
MDA,2002,0.227964199126278
MDG,2002,3.50534579179508
MDV,2002,0.0053446467461586
MEA,2002,19.5975667856349
MEX,2002,2.74840903518892
MHL,2002,0.0
MIC,2002,4.40716150361961
MKD,2002,0.2486522972454
MLI,2002,6.81256049490343
MLT,2002,0.0
MMR,2002,17.4019189724924
MNA,2002,17.5122659937511
MNE,2002,0.0
MNG,2002,4.4989917153818
MNP,2002,0.0
MOZ,2002,7.15607959007746
MRT,2002,7.673552402895
MUS,2002,0.0113185119211624
MWI,2002,5.80694889486208
MYS,2002,9.81548671538781
NAC,2002,0.830759695541563
NAM,2002,0.598634291159831
NCL,2002,4.51767160705527
NER,2002,7.01295308601143
NGA,2002,13.6048166584392
NIC,2002,1.14157988958926
NLD,2002,0.552503607344249
NOR,2002,8.80703368760757
NPL,2002,1.14182037541713
NZL,2002,1.74199803152753
OED,2002,0.648635805433411
OMN,2002,36.5156563174369
OSS,2002,6.41295820009502
PAK,2002,2.20000712578415
PAN,2002,0.123117307933687
PER,2002,2.00486620297994
PHL,2002,0.559004078335385
PLW,2002,0.0
PNG,2002,19.8483010320863
POL,2002,0.565655329458689
PRE,2002,15.1497128191972
PRI,2002,0.0
PRT,2002,0.116829503783309
PRY,2002,2.06807979138211
PSE,2002,0.0
PSS,2002,1.31762517432631
PST,2002,0.575869548219627
PYF,2002,0.0011283230029127
QAT,2002,37.9053779549672
ROU,2002,2.7112003162552
RUS,2002,16.9811963787946
RWA,2002,6.4377693588679
SAS,2002,2.15906493501099
SAU,2002,32.4379936618598
SDN,2002,7.22283531579549
SEN,2002,2.2894897302113
SGP,2002,0.0004339881908053
SLB,2002,7.11043995156603
SLE,2002,8.43552502197745
SLV,2002,0.470738093792746
SMR,2002,0.0
SRB,2002,0.628709984358027
SSA,2002,9.34843225355128
SSF,2002,9.33270497445591
SST,2002,4.96875380985371
STP,2002,3.20434365847031
SUR,2002,7.86803705064934
SVK,2002,0.257190615969929
SVN,2002,0.13744231201025
SWE,2002,0.321564907171153
SWZ,2002,4.47317674745905
SYC,2002,0.104835241294799
SYR,2002,5.48864248955815
TCA,2002,0.0017774404590904
TCD,2002,8.65186088391704
TEA,2002,2.96005882963622
TEC,2002,7.38728031581314
TGO,2002,6.84815672076429
THA,2002,1.74432562114147
TJK,2002,0.870841445154547
TKM,2002,52.4472081690816
TLA,2002,3.77566171572082
TLS,2002,0.385732111728361
TMN,2002,17.6342956754102
TON,2002,0.0356624746568151
TSA,2002,2.15906493501099
TSS,2002,9.33270497445591
TTO,2002,11.8982860535807
TUN,2002,2.84157068666264
TUR,2002,0.208352788307941
TUV,2002,0.0
TZA,2002,4.85747358130828
UGA,2002,14.2481201571521
UKR,2002,3.31708349401602
UMC,2002,4.44259359588784
URY,2002,0.45458997663173
USA,2002,0.689227378994075
UZB,2002,20.2621767791619
VCT,2002,0.0151801262417854
VEN,2002,19.4545884689745
VIR,2002,0.0
VNM,2002,7.4254913633254
VUT,2002,0.798636115210123
WLD,2002,1.77588872729634
WSM,2002,0.567747940965295
YEM,2002,31.8766474392593
ZAF,2002,4.67923392268105
ZMB,2002,8.58178422740853
ZWE,2002,5.17219377081197
ABW,2003,0.0014527779325224
AFE,2003,7.14445885400559
AFG,2003,0.731312589343673
AFW,2003,12.6801401685703
AGO,2003,28.4066969543848
ALB,2003,0.765831615007164
AND,2003,0.0
ARB,2003,24.5386799389495
ARE,2003,19.2061128677808
ARG,2003,4.54405237920157
ARM,2003,0.0332345972061296
ASM,2003,0.0
ATG,2003,0.0
AUS,2003,2.4632460832839
AUT,2003,0.151822926462491
AZE,2003,26.088568051437
BDI,2003,40.4921952045604
BEL,2003,0.0216927905709472
BEN,2003,4.14024746183491
BFA,2003,6.32363457743713
BGD,2003,1.1726703179764
BGR,2003,0.430571953471522
BHR,2003,18.2515226696453
BHS,2003,0.0071191326516459
BIH,2003,0.823756269015972
BLR,2003,1.76539619642518
BLZ,2003,0.209561895130113
BMU,2003,0.0
BOL,2003,5.31627802754268
BRA,2003,2.70034429443933
BRB,2003,0.22450334353528
BRN,2003,28.186665250467
BTN,2003,3.33824659651879
BWA,2003,1.93144907309188
CAF,2003,11.7035944958621
CAN,2003,4.12923765244659
CEB,2003,0.717793357098357
CHE,2003,0.0179605826583903
CHI,2003,0.0
CHL,2003,5.01162090891452
CHN,2003,2.01790669504299
CIV,2003,2.64883554896755
CMR,2003,5.0826805069134
COD,2003,29.5533566420657
COG,2003,39.3172945315231
COL,2003,4.56302920257189
COM,2003,1.65536751885293
CPV,2003,14.3561834653377
CRI,2003,1.02044880139504
CSS,2003,1.16924582002353
CUB,2003,1.92021874871511
CYP,2003,0.0078940696730019
CZE,2003,0.416967463955133
DEU,2003,0.0963792384818933
DJI,2003,0.623059168138342
DMA,2003,0.0228107663152698
DNK,2003,1.10244846958108
DOM,2003,0.541632394719868
DZA,2003,24.452322612612
EAP,2003,3.21580967390096
EAR,2003,7.61937039959665
EAS,2003,1.07735216410682
ECA,2003,3.42483728507625
ECS,2003,1.04911648526959
ECU,2003,8.74010782962713
EGY,2003,9.13743176464721
EMU,2003,0.11436031746483
ERI,2003,4.52985692591209
ESP,2003,0.037680043973568
EST,2003,2.15205960424891
ETH,2003,36.1413210442662
EUU,2003,0.171635289422238
FCS,2003,17.602717745407
FIN,2003,0.373953038327913
FJI,2003,1.03387640421008
FRA,2003,0.0512489501024358
FRO,2003,0.0
FSM,2003,0.0142734119946187
GAB,2003,26.0570264508303
GBR,2003,0.762200302418188
GEO,2003,0.783502656243139
GHA,2003,15.6197723814453
GIN,2003,14.8963920119094
GMB,2003,6.12286065692919
GNB,2003,17.8267671662477
GRC,2003,0.0384061803009328
GRD,2003,0.0
GRL,2003,0.0
GTM,2003,1.55532613964599
GUM,2003,0.0
GUY,2003,16.9482275121693
HIC,2003,1.39077636419696
HKG,2003,0.0009742412996586
HND,2003,1.21682443039075
HPC,2003,9.72734999363591
HRV,2003,0.697994961736429
HTI,2003,0.518316847636601
HUN,2003,0.418114307449232
IBD,2003,5.23598843311547
IBT,2003,5.50816406982317
IDA,2003,8.52779022548057
IDB,2003,9.01323669330594
IDN,2003,7.1428118800621
IDX,2003,8.08961821038977
IMN,2003,0.0
IND,2003,2.22671508998187
IRL,2003,0.0356363486219039
IRN,2003,24.1803070892105
IRQ,2003,53.2980916080186
ISL,2003,0.0
ISR,2003,0.0009493867737231
ITA,2003,0.0826115695211021
JAM,2003,1.24749541822483
JOR,2003,0.134054666661212
JPN,2003,0.0142573617958399
KAZ,2003,22.8777662165405
KEN,2003,5.08542139634021
KGZ,2003,3.40243817488708
KHM,2003,3.41050263145395
KIR,2003,0.0450146573139441
KNA,2003,0.0
KOR,2003,0.034591198170788
KWT,2003,40.6360885106068
LAC,2003,3.21898969890298
LAO,2003,6.57889990038597
LBN,2003,0.0016030395819099
LBR,2003,34.1776687503452
LBY,2003,48.7223667831708
LCA,2003,0.0095526213923689
LCN,2003,3.89859193745987
LDC,2003,11.0069385765484
LIC,2003,14.0725511358979
LIE,2003,0.0088299639687457
LKA,2003,0.196684504988527
LMC,2003,4.5181424771716
LMY,2003,4.7762259289815
LSO,2003,5.46817367450901
LTE,2003,5.36199537774832
LTU,2003,0.731872390939613
LUX,2003,0.0150664520035236
LVA,2003,1.74608259393462
MAC,2003,0.0016655458426564
MAR,2003,0.242738945207909
MCO,2003,0.0
MDA,2003,0.260076624122249
MDG,2003,5.21855839818452
MDV,2003,0.0051584851379866
MEA,2003,21.8080457746862
MEX,2003,3.35934793986578
MHL,2003,0.0
MIC,2003,4.58740245622441
MKD,2003,0.284074310222365
MLI,2003,5.30099092296633
MLT,2003,0.0
MMR,2003,20.1839434402257
MNA,2003,18.2358178773756
MNE,2003,0.0744036174229074
MNG,2003,4.59850143279864
MNP,2003,0.0
MOZ,2003,10.0969874352829
MRT,2003,4.46007581951187
MUS,2003,0.010684499152159
MWI,2003,8.64215061116182
MYS,2003,12.1560364817758
NAC,2003,1.26903764607281
